source,externalId,name,address,address2,city,state,zip,country,lat,lng,phone,fax,email,url,providesPrep,providesPep,allowingWalkIns,needReferralLetter,dispensePrepOnsite,hoursHtml
mypreplocator,392,Poliklinik Damai Emergency,"No 12A, Jalan Kajang Mewah 3",Taman Kajang Mewah,Kajang,Selangor,43000,Malaysia,2.976014,101.780152,"+603-8733 4050, +6012 7984 050 (Whatsapp)",,poliklinikdamai@hotmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>10:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>10:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1185,Klinik Dr Shakinah,"No. 35, Jln Panglima Hitam M35/M,","Alam Impian, Seksyen 35",Shah Alam,Selangor,4047,Malaysia,3.027885,101.515702,+6012-435 3554,,shakinah_12@hotmail.com,,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1296,Klinik Medi Royal,"No 4, Ground Floor",Jalan Sungai Garing 27/61,"Taman Alam Megah, Sek 27, Shah Alam",Selangor,40400,Malaysia,3.010674,101.559788,+603-5161 1830,,klinikmediroyal@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,676,Klinik Mediviron Putra Heights,"No. 43-G, Jalan Putra Mahkota 7/6C,","Putra Heights,",Subang Jaya,Selangor,47650,Malaysia,2.996205,101.572841,+6011-5628 2327,,medivironputraheights@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1403,KLINIK SENTOSA (TAMAN SENTOSA),"26, Jalan Dato Yusuf Shahbudin 29, Taman Sentosa, 41200 Klang, Selangor",,Klang,Selangor,41200,മലേഷ്യ,3.009703,101.465339,+6019 5557257,,kliniksentosa26@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 23:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 23:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 23:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 23:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 23:00</time></td></tr><tr><td>Saturday</td><td><time>08:00 - 23:00</time></td></tr><tr><td>Sunday</td><td><time>08:00 - 23:00</time></td></tr></table>"
mypreplocator,1122,Klinik Kesihatan Jaya Gading (MyPrEPGov2023),"Lorong Jaya Gading 14, Kampung Batu Sepuluh",,Kuantan,Pahang,25150,Malaysia,3.754914,103.203484,+609-538 4252,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 4:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 4:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 4:30 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 4:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 4:30 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1573,Klinik Kesihatan Pandamaran,"Jalan Raja Muda Musa, Kawasan 10",,Pelabuhan Klang,Selangor,42000,മലേഷ്യ,3.014355,101.413254,+603-3165 8770,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1668,Klinik Alam Medic Cyberjaya,No 3 Block A Jalan GC 1,,Cyberjaya,Selangor,63000,മലേഷ്യ,2.92526,101.655989,+603-8322 6172,,kamcbj.general@gmail.com,http://alammedic.com,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,521,Klinik Familink,"A-G-2, Cybersquare,","Jalan Teknokrat 6, Cyber 5",Cyberjaya,Selangor,63000,Malaysia,2.91892,101.657778,+603-8328 9414 / +6016-926 1402,,klinik.familink@gmail.com,,true,false,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 11:00 PM</time></td></tr></table>"
mypreplocator,892,Klinik Sentosa Pandamaran,"No 7A, Jalan Pandamaran KS/05",,Klang,Selangor,42000,Malaysia,3.006306,101.40756,+6016-555 7731,,pkpandamaran@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1168,Prefer Clinic,"58G, Jalan Bayu Laut 4/KS09,",Kota Bayuemas,Klang,Selangor,41200,Malaysia,2.967008,101.490712,+6017-265 0353,,clinicprefer@gmail.com,http://preferclinic.wixsite.com/index,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1261,ALPRO Pharmacy Neo Cyber (Under My PrEP Pharmacy research),"51-G Blok G, Neo Cyber","Lingkaran Cyber Point Barat, Cyber 12",Cyberjaya,Selangor,63000,Malaysia,2.915539,101.651409,+6019-984 5923,,bcjnc1@alpropharmacy.com,,true,false,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1411,Catalyst Clinic,No 6-G Jalan Eco Santuari 8/1A,Eco Santuari,Teluk Panglima Garang,Selangor,42500,മലേഷ്യ,2.943572,101.541193,,,admin@catalystclinic.com.my,http://www.catalystclinic.com.my,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>9:00 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,671,Care Clinic,"59, Ground Floor","Jalan Ehsan Perdana 7/KS5, Off Jalan Pandamaran",Port Klang,Selangor,42000,Malaysia,2.999852,101.39283,+603-3885 6197,,laukokfang066@hotmail.com,https://www.facebook.com/profile.php?id=100063563833870,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 1:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 1:00 PM</time></td></tr></table>"
mypreplocator,1397,Klinik OneCare 24jam,"19, Jalan Puteri 3A/1",Bandar Puteri Bangi,Kajang,Selangor,43000,Malaysia,2.878723,101.796017,,,onecareklinik@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>6:00 AM - 6:00 AM</time></td></tr><tr><td>Tuesday</td><td><time>6:00 AM - 6:00 AM</time></td></tr><tr><td>Wednesday</td><td><time>6:00 AM - 6:00 AM</time></td></tr><tr><td>Thursday</td><td><time>6:00 AM - 6:00 AM</time></td></tr><tr><td>Friday</td><td><time>6:00 AM - 6:00 AM</time></td></tr><tr><td>Saturday</td><td><time>6:00 AM - 6:00 AM</time></td></tr><tr><td>Sunday</td><td><time>6:00 AM - 6:00 AM</time></td></tr></table>"
mypreplocator,615,Klinik Soo,A97 Jalan Air Putih,,Kuantan,Pahang,25300,Malaysia,3.831401,103.336349,+6011-6081 6864,,soobwei@gmail.com,https://www.facebook.com/KlinikSooKuantan,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,1061,Dr Lim Clinic,"B-22 Tingkat bawah, Jalan Seri Kuantan 81, Kuantan Star City II",,Kuantan,Pahang,25300,Malaysia,3.825157,103.336708,+609-565 4457,,limmedicare2023@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Sunday</td><td><time>8:30 AM - 9:30 PM</time></td></tr></table>"
mypreplocator,1126,Klinik Kesihatan Beserah (MyPrEPGov2023),Kampung Pelindung,,Kuantan,Pahang,26100,Malaysia,3.83513,103.370692,+609-544 5633,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>2:30 PM - 4:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>2:30 PM - 4:30 PM</time></td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td><time>2:30 PM - 4:30 PM</time></td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1176,U.n.i Klinik Sikamat,"No. 418 & 419, Ground Floor, Jalan Sri Penaga 12",Taman Sri Penaga 2,Seremban,Negeri Sembilan,70400,Malaysia,2.755548,101.961318,+6011-36956571,,arborvitae.h@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,552,Poliklinik MUC &#8211; Labu,"3, Wisma Koperasi Labu","Jalan Koperasi, Lorong Labu 1",Seremban,Negeri Sembilan,71900,Malaysia,2.727902,101.936463,+6010-231 7322,,labu@muclinics.com,https://www.mucclinics.com/index.html,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>11:00 AM - 8:00 PM</time></td></tr><tr><td>Sunday</td><td><time>2:00 PM - 8:00 PM</time></td></tr></table>"
mypreplocator,1637,Klinik Maria,"155, Jalan Dato Bandar Tunggal,",,Seremban,Negeri Sembilan,70000,മലേഷ്യ,2.721226,101.939758,+606 7611 246,,balakrishnan_vani@yahoo.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 1:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,1105,Klinik Kesihatan Seremban (MyPrEPGov2023),"Jalan Rasah, Seremban Seremban, Bukit Rasah",,Seremban,Negeri Sembilan,70300,Malaysia,2.708415,101.939819,+606-767 9267,,,,true,false,Appointment needed,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td><time>8:00 AM - 1:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1651,POLIKLINIK FAMILY CARE 24 JAM,"No 45, Jalan PKBB 3",Pusat Komersial Bukit Blossom,Seremban,Negeri Sembilan,70100,മലേഷ്യ,2.699813,101.95185,+606 630 3113,,draliffpfc@gmail.com,,true,false,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 8:00 AM</time></td></tr></table>"
mypreplocator,1672,Poliklinik Fateh,"1267G, Jalan Suriaman Biz 1, Pusat Komersial Suriaman",Bandar Sri Sendayan,Seremban,Negeri Sembilan,71950,മലേഷ്യ,2.699805,101.858321,+6017-5752 050,,poliklinikfateh@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Saturday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Sunday</td><td><time>08:00 - 22:00</time></td></tr></table>"
mypreplocator,1598,Klinik Kesihatan Kuala Dungun,Kg Alor Tembesu,Kampung Alur Temesu,Kuala Dungun,Terengganu,23000,മലേഷ്യ,4.761554,103.414119,+609-845 8820,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>8:00 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,1687,Poliklinik Seremban 3,"No.18, Jalan KU1,",Pusat Komersial University,Seremban,Negeri Sembilan,70300,മലേഷ്യ,2.671729,101.932998,+6018-3612 988,,poliklinikseremban25@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,593,Poliklinik Ar Razi Perubatan &#038; X-Ray Pekan,"No 18 & 19, Lorong Peramu Permai 1",Peramu Jaya,Pekan,Pahang,26600,Malaysia,3.550628,103.381405,+6019-964 7113,,arrazipekan18@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1265,Klinik Insyirah,"Lot 60017 (PN 14060) Kampung Durian Burung, Mukim Kubang Parit",,Kuala Terengganu,Terengganu,20050,Malaysia,5.30374,103.110596,+6019-449 6443,,klinikinsyirahdb@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 11:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 11:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 11:30 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 11:30 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 11:30 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 11:30 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 11:30 PM</time></td></tr></table>"
mypreplocator,642,UCSI Hospital,"No.2, Avenue 3, Persiaran Springhill,",,Port Dickson,Negeri Sembilan,71010,Malaysia,2.603226,101.862718,+606-648 8888,,info@ucsihospital.com,http://www.ucsihospital.com,true,true,Appointment needed,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 1:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1600,Klinik Kesihatan Seberang Takir,Jalan Telok Ketapang,Kampung Telok Ketapang,Kuala Terengganu,Terengganu,21300,മലേഷ്യ,5.375755,103.117092,+609-666 3333,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>8:00 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,1578,Klinik Kesihatan Port Dickson,Jalan Seremban,Kampung Dhobi,Port Dickson,Negeri Sembilan,70300,മലേഷ്യ,2.528583,101.791897,+606-647 3333,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 1:00 PM</time></td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1298,O2 Klinik Batu Kawan,"43-G, Jalan Borealis 3,","Pusat Komersial Borealis,Bandar Cassia",Batu Kawan,Penang,14110,Malaysia,5.235775,100.443824,+604-587 1902,,po.boon@o2klinik.com,http://www.o2klinik.com,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 8:00 PM</time></td></tr></table>"
mypreplocator,1255,Novo Clinic,"6G, Jalan Borealis 4,","Pusat Komersial Borealis,","Bandar Cassia, Simpang Ampat",Penang,14110,Malaysia,5.236562,100.443703,+6016-504 5005,,novomedicbk@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1631,Medicare Clinic Tambun,"21 (Ground Floor), Lorong Bagan Tambun",Taman Bagan Tambun,Simpang Ampat,Penang,14100,മലേഷ്യ,5.277751,100.468654,+6017-3606 049,,medicaretambun@gmail.com,,true,false,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 1:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
